No,Date,Time,"PA of Inning","Pitch of PA",Pitcher,"Pitcher ID","Pitcher Handedness","Pitcher Team",Batter,"Batter ID","Batter Handedness","Batter Team","Pitch Set",Col15,Top/Bottom,Col17,Col18,Col19,"Pitch Type",Col21,"Pitch Call",Col23,Col24,Col25,Col26,Col27,Notes,"Pitch Speed [m/s]","Pitch Launch (V) [°]","Pitch Launch (H) [°]","Pitch Spin [rpm]","Pitch Spin Axis [°]","Pitch Spin Tilt","Pitch Release Height [m]","Pitch Release Side [m]","Pitch Extension [m]","Pitch Break (V) [m]","Pitch Break Ind (V) [m]","Pitch Break (H) [m]","Pitch Strike Zone - Height [m]","Pitch Strike Zone - Offset [m]","Pitch Zone Speed [m/s]","Pitch Approach (V) [°]","Pitch Approach (H) [°]","Pitch Time [s]","Hit Ball Speed [m/s]","Hit Ball Launch (V) [°]","Hit Ball Launch (H) [°]","Hit Spin [rpm]",Col51,Col52,Col53,"Hit Carry Distance [m]",Col55,Col56,"Hit Ball Flight Time [s]","pfxx [m]","pfxz [m]","x0 [m]","y0 [m]","z0 [m]","vx0 [m/s]","vy0 [m/s]","vz0 [m/s]","ax [m/s²]","ay [m/s²]","az [m/s²]","Home Team","Away Team",Col71,Col72,Col73,Col74,GUID,"px [m]","pz [m]",Supervisor
1,2020/01/21,16:03:03,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,38.684,-3.493,-1.071,2094.00,213.083,1:0,1.794,-0.496,2.020,-0.667,0.246,0.200,0.151,-0.396,35.448,-8.455,0.431,0.434,,,,,,,,,,,,-0.119,0.169,-0.475,15.240,1.718,0.652,-38.355,-2.559,-2.271,8.163,-6.576,"Coe College","Coe College",,,,,{6C84B266-942F-4BD3-91C5-DBFFA7F82B1B},-0.396,0.151
2,2020/01/21,16:03:16,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coe College","Coe College",,,,,{E6967C8E-143C-4697-90FE-5EBC71BA036B},,
3,2020/01/21,16:03:32,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,38.718,-2.388,-1.337,1866.00,192.675,12:30,1.792,-0.430,1.983,-0.403,0.511,0.096,0.721,-0.152,35.213,-5.400,-0.616,0.435,,,,,,,,,,,,-0.063,0.308,-0.402,15.240,1.739,0.864,-38.411,-1.737,-1.208,8.324,-3.912,"Coe College","Coe College",,,,,{B4B78237-3B36-4DD3-BFEA-0676EF993EF9},-0.152,0.721
4,2020/01/21,16:03:50,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,38.486,0.657,-0.508,1910.00,202.180,12:45,1.652,-0.537,2.070,-0.663,0.249,0.086,1.171,-0.482,34.836,-4.360,0.147,0.435,,,,,,,,,,,,-0.052,0.144,-0.527,15.240,1.662,0.312,-38.228,0.232,-0.988,8.607,-7.097,"Coe College","Coe College",,,,,{D1F71417-0397-4488-9E02-1E273D565386},-0.482,1.171
5,2020/01/21,16:04:07,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,38.514,-3.913,-1.107,1896.00,197.708,12:30,1.842,-0.485,2.077,-0.401,0.514,0.172,0.351,-0.349,35.072,-6.922,0.192,0.435,,,,,,,,,,,,-0.104,0.324,-0.464,15.240,1.763,0.684,-38.174,-2.736,-1.973,8.275,-3.674,"Coe College","Coe College",,,,,{9C9F8E3D-9353-470C-B58C-6FF0A6433CA0},-0.349,0.351
6,2020/01/21,16:04:33,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,38.706,-1.577,-0.925,1914.00,202.188,12:45,1.710,-0.548,2.118,-0.640,0.258,0.103,0.633,-0.394,35.241,-6.405,-0.143,0.431,,,,,,,,,,,,-0.065,0.165,-0.531,15.240,1.677,0.590,-38.448,-1.252,-1.246,8.499,-6.647,"Coe College","Coe College",,,,,{658754C6-2DA7-484E-8A22-1D9114E89634},-0.394,0.633
7,2020/01/21,16:05:03,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,38.681,-2.235,-1.097,1056.00,212.961,1:0,1.741,-0.428,1.998,-0.669,0.244,0.178,0.447,-0.300,35.199,-7.244,0.247,0.435,,,,,,,,,,,,-0.107,0.161,-0.406,15.240,1.691,0.676,-38.377,-1.719,-2.046,8.563,-6.730,"Coe College","Coe College",,,,,{1BF1DA99-1602-4F67-9A72-23AE0687BDFA},-0.300,0.447
8,2020/01/21,16:05:35,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,38.385,-0.039,-0.499,2083.00,212.235,1:0,1.865,-0.379,1.968,-0.783,0.147,0.089,1.071,-0.328,34.853,-5.910,0.172,0.439,,,,,,,,,,,,-0.053,0.090,-0.368,15.240,1.860,0.302,-38.111,-0.287,-0.998,8.462,-8.113,"Coe College","Coe College",,,,,{CD25EB2A-3C4E-4C4A-A89F-07D75649FCF0},-0.328,1.071
9,2020/01/21,16:05:57,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,38.646,1.819,0.627,1811.00,218.039,1:15,1.868,-0.504,1.917,-0.823,0.101,0.071,1.557,-0.751,34.868,-4.355,1.158,0.439,,,,,,,,,,,,-0.034,0.051,-0.519,15.240,1.904,-0.444,-38.331,0.932,-0.638,8.812,-8.835,"Coe College","Coe College",,,,,{2C2E7895-42A6-4027-8562-31A34BB4C3FE},-0.751,1.557
10,2020/01/21,16:06:18,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,38.819,-2.735,-1.713,1896.00,214.568,1:15,1.824,-0.462,2.060,-0.552,0.349,0.254,0.510,-0.239,35.380,-6.874,0.204,0.432,,,,,,,,,,,,-0.155,0.223,-0.429,15.240,1.767,1.071,-38.510,-2.015,-2.974,8.413,-5.519,"Coe College","Coe College",,,,,{D6C4E411-91F4-46A8-BD5B-D9011F7E78AF},-0.239,0.510
11,2020/01/21,16:06:45,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,38.978,-2.023,-1.641,1913.00,211.533,1:0,1.745,-0.543,1.972,-0.574,0.329,0.199,0.605,-0.282,35.504,-6.311,-0.149,0.432,,,,,,,,,,,,-0.122,0.204,-0.509,15.240,1.699,1.040,-38.671,-1.561,-2.369,8.447,-5.847,"Coe College","Coe College",,,,,{DDDBFFE4-3DCF-40ED-8972-CB71055A78CE},-0.282,0.605
12,2020/01/21,16:07:12,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,Changeup,,,,,,,,,36.341,0.557,-1.855,2202.00,198.805,12:45,1.684,-0.493,1.993,-0.732,0.303,0.051,1.107,-0.026,32.894,-4.950,-1.472,0.464,,,,,,,,,,,,-0.043,0.174,-0.455,15.240,1.692,1.152,-36.065,0.124,-0.722,7.678,-6.883,"Coe College","Coe College",,,,,{12BC05E1-08AB-4ED7-BF19-5F9A0FA7C08D},-0.026,1.107
13,2020/01/21,16:07:40,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,Changeup,,,,,,,,,36.672,-1.575,-2.702,1588.00,293.837,3:45,1.616,-0.420,2.103,-1.255,-0.251,0.383,,,33.956,-10.926,0.193,,,,,,,,,,,,,-0.234,-0.123,-0.370,15.240,1.580,1.607,-36.401,-1.367,-4.049,7.207,-11.937,"Coe College","Coe College",,,,,{85A808D6-B2B9-4E77-B17C-639AE44175A8},-0.053,-0.077
14,2020/01/21,16:08:01,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,Changeup,,,,,,,,,35.288,-0.958,-2.049,2081.00,218.360,1:15,1.766,-0.436,2.114,-0.894,0.187,0.120,0.606,0.013,32.645,-7.646,-1.148,0.470,,,,,,,,,,,,-0.081,0.113,-0.397,15.240,1.744,1.221,-35.069,-0.837,-1.304,6.192,-7.982,"Coe College","Coe College",,,,,{FFC34BD6-996F-4382-A588-0830104E9F37},0.013,0.606
15,2020/01/21,16:08:32,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,Changeup,,,,,,,,,36.241,2.714,0.335,1893.00,167.025,11:30,1.827,-0.422,2.162,-0.701,0.317,-0.050,1.877,-0.464,32.715,-2.628,-0.049,0.460,,,,,,,,,,,,0.031,0.169,-0.427,15.240,1.873,-0.197,-35.980,1.515,0.520,7.650,-6.989,"Coe College","Coe College",,,,,{782A78C6-5D20-401D-9251-886ADFCC6A02},-0.464,1.877
16,2020/01/21,16:08:51,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,Changeup,,,,,,,,,35.814,3.968,0.135,2025.00,200.062,12:45,1.799,-0.428,2.233,-0.848,0.188,0.039,2.046,-0.504,32.219,-2.522,0.434,0.465,,,,,,,,,,,,-0.021,0.087,-0.430,15.240,1.864,-0.094,-35.521,2.250,-0.343,7.622,-8.386,"Coe College","Coe College",,,,,{1511BCCF-A52B-4E15-A0FC-1BD581FB5277},-0.504,2.046
17,2020/01/21,16:09:09,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,Changeup,,,,,,,,,36.308,-1.256,-3.432,1825.00,224.258,1:30,1.664,-0.444,2.162,-0.803,0.214,0.164,0.513,0.342,33.063,-7.325,-2.183,0.459,,,,,,,,,,,,-0.120,0.141,-0.382,15.240,1.638,2.115,-36.018,-1.010,-2.011,7.545,-7.445,"Coe College","Coe College",,,,,{B39B1C43-E735-4E9F-A051-17181D3E63F9},0.342,0.513
18,2020/01/21,16:09:25,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,Changeup,,,,,,,,,35.413,-1.453,-2.049,1935.00,179.183,12:0,1.830,-0.581,1.964,-0.779,0.316,-0.058,0.644,0.051,32.560,-7.239,-2.482,0.474,,,,,,,,,,,,0.017,0.189,-0.536,15.240,1.794,1.275,-35.149,-1.135,0.280,6.555,-6.756,"Coe College","Coe College",,,,,{C80801FC-9290-4634-989F-608E3F9EB554},0.051,0.644
19,2020/01/21,16:10:11,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,Slider,,,,,,,,,34.649,-1.086,-2.329,2469.00,100.767,9:15,1.937,-0.637,1.957,-1.168,-0.024,-0.126,0.465,0.142,32.103,-9.716,-3.269,0.485,,,,,,,,,,,,0.053,-0.001,-0.586,15.240,1.907,1.437,-34.389,-1.010,0.818,6.234,-9.818,"Coe College","Coe College",,,,,{83BC4C55-0649-4FF9-AE31-BB65C5AE87C3},0.142,0.465
20,2020/01/21,16:10:26,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,Slider,,,,,,,,,34.420,-1.199,-1.746,2381.00,102.100,9:30,1.874,-0.749,1.829,-1.195,-0.017,-0.177,0.340,-0.079,31.793,-9.972,-3.063,0.493,,,,,,,,,,,,0.083,0.006,-0.706,15.240,1.837,1.099,-34.142,-1.109,1.268,6.348,-9.710,"Coe College","Coe College",,,,,{C9234ACA-B751-4FC7-A7BB-9E9DF6EB5BD4},-0.079,0.340
21,2020/01/21,16:10:49,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,Slider,,,,,,,,,33.357,-0.059,0.213,1984.00,140.042,10:45,2.041,-0.592,1.877,-0.947,0.298,-0.256,1.077,-0.396,30.599,-7.082,-1.692,0.506,,,,,,,,,,,,0.141,0.169,-0.595,15.240,2.034,-0.044,-33.121,-0.328,2.015,5.934,-7.381,"Coe College","Coe College",,,,,{EED2C7FF-9B95-4F3D-9E9D-76A581E02FF4},-0.396,1.077
22,2020/01/21,16:11:06,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,Slider,,,,,,,,,33.919,0.179,-0.433,1977.00,166.002,11:30,2.066,-0.535,1.862,-0.858,0.348,-0.100,1.258,-0.313,31.081,-6.184,-1.176,0.498,,,,,,,,,,,,0.051,0.194,-0.524,15.240,2.065,0.286,-33.677,-0.168,0.758,6.070,-6.933,"Coe College","Coe College",,,,,{9141390F-628B-442C-B5C7-1E8D87D25667},-0.313,1.258
23,2020/01/21,16:11:22,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,Slider,,,,,,,,,34.086,5.613,0.111,2188.00,8.104,6:15,2.074,-0.813,1.908,-1.351,-0.152,-0.038,2.305,-0.806,30.901,-4.464,-0.174,0.497,,,,,,,,,,,,0.022,-0.117,-0.815,15.240,2.193,-0.053,-33.683,2.893,0.320,6.263,-11.536,"Coe College","Coe College",,,,,{2034BED0-C14A-40DD-9C48-2FC0665FAD98},-0.806,2.305
24,2020/01/21,16:11:39,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,Slider,,,,,,,,,34.210,-0.265,-1.133,2068.00,174.743,11:45,2.047,-0.612,1.886,-0.744,0.439,-0.071,1.229,-0.221,31.366,-5.784,-1.664,0.493,,,,,,,,,,,,0.031,0.246,-0.585,15.240,2.037,0.694,-33.967,-0.393,0.465,6.102,-6.089,"Coe College","Coe College",,,,,{AEC991CC-43D3-4585-9D92-4790F4EAEDF0},-0.221,1.229
25,2020/01/21,16:11:55,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,Slider,,,,,,,,,34.264,-0.345,-0.636,1585.00,157.191,11:15,2.017,-0.604,1.895,-1.013,0.164,-0.092,0.907,-0.334,31.603,-7.839,-1.322,0.492,,,,,,,,,,,,0.046,0.096,-0.589,15.240,2.003,0.407,-34.031,-0.526,0.695,6.025,-8.348,"Coe College","Coe College",,,,,{D9394787-A3AA-4520-9CBB-8143EC10A560},-0.334,0.907
26,2020/01/21,16:12:39,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,Slider,,,,,,,,,33.473,2.153,-0.120,2009.00,159.768,11:15,2.110,-0.905,2.175,-1.055,0.136,-0.038,1.650,-0.834,30.543,-5.850,-0.408,0.496,,,,,,,,,,,,0.020,0.069,-0.903,15.240,2.145,0.079,-33.259,0.987,0.295,6.180,-8.810,"Coe College","Coe College",,,,,{04BB90A8-6728-40CA-851C-02A041A83514},-0.834,1.650
27,2020/01/21,16:12:57,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,Slider,,,,,,,,,35.155,-1.672,-1.210,2446.00,102.012,9:30,1.933,-0.538,1.925,-1.127,-0.011,-0.246,0.337,0.048,32.481,-9.987,-3.048,0.480,,,,,,,,,,,,0.126,0.013,-0.510,15.240,1.890,0.815,-34.890,-1.376,1.999,6.648,-9.606,"Coe College","Coe College",,,,,{175B1D58-86FC-409E-9530-FC103C775DFA},0.048,0.337
28,2020/01/21,16:15:11,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,38.021,-2.388,-4.393,2079.00,232.079,1:45,1.632,-0.486,2.017,-0.714,0.235,0.279,0.249,0.464,34.767,-7.717,-2.302,0.442,,,,,,,,,,,,-0.187,0.154,-0.397,15.240,1.579,2.802,-37.632,-1.803,-3.449,7.804,-6.972,"Coe College","Coe College",,,,,{A0894570-D317-4D62-B1BA-4E91BBAD16C6},0.464,0.249
29,2020/01/21,16:15:30,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,38.126,-3.597,-2.120,1955.00,201.505,12:45,1.693,-0.436,1.941,-0.695,0.256,0.085,,,35.104,-8.727,-1.483,,,,,,,,,,,,,-0.062,0.170,-0.390,15.240,1.610,1.369,-37.774,-2.613,-1.153,7.554,-6.638,"Coe College","Coe College",,,,,{7B2C6980-94B5-4E71-9738-97AA85FA9142},0.073,-0.013
30,2020/01/21,16:15:45,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,37.747,-0.178,-1.136,1998.00,197.236,12:30,1.744,-0.391,1.921,-0.656,0.311,0.071,1.038,-0.143,34.307,-5.082,-0.605,0.447,,,,,,,,,,,,-0.048,0.180,-0.366,15.240,1.737,0.719,-37.468,-0.340,-0.866,7.976,-6.529,"Coe College","Coe College",,,,,{DF520630-211B-447A-A249-F4052289C3D2},-0.143,1.038
